,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,80,20,60,89
1,2,Man City,36,18,18,25,6,5,87,27,60,81
2,3,Spurs,36,18,18,23,3,10,65,41,24,72
3,4,Arsenal,37,18,19,21,6,10,70,46,24,69
4,5,Man Utd,36,18,18,20,9,7,68,47,21,69
5,6,Chelsea,36,18,18,19,9,8,63,42,21,66
6,7,Wolves,36,18,18,16,8,12,47,41,6,56
7,8,Watford,36,18,18,15,9,12,51,49,2,54
10,9,Everton,36,18,18,13,10,13,47,44,3,49
9,10,Leicester,36,18,18,14,7,15,49,50,-1,49
11,11,Bournemouth,36,18,18,14,6,16,57,65,-8,48
8,12,West Ham,36,18,18,12,7,17,44,56,-12,43
12,13,Newcastle,36,18,18,10,10,16,36,50,-14,40
13,14,Crystal Palace,36,18,18,10,9,17,40,47,-7,39
14,15,Brighton,37,19,18,10,7,20,39,55,-16,37
16,16,Burnley,36,18,18,10,7,19,47,74,-27,37
15,17,Southampton,36,18,18,8,11,17,42,61,-19,35
17,18,Cardiff,36,18,18,9,7,20,34,67,-33,34
18,19,Fulham,36,18,18,5,8,23,34,75,-41,23
19,20,Huddersfield,36,18,18,4,5,27,22,65,-43,17
