,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,30,7,1,83,20,63,97
1,2,Man City,38,19,19,27,3,8,87,30,57,84
2,3,Spurs,38,19,19,25,1,12,71,42,29,76
4,4,Man Utd,38,19,19,21,9,8,68,46,22,74
5,5,Chelsea,38,19,19,21,8,9,59,37,22,72
3,6,Arsenal,38,19,19,21,6,11,74,53,21,70
6,7,Wolves,38,19,19,15,10,13,49,49,0,68
7,8,Watford,37,19,18,16,9,12,55,51,4,58
13,9,Crystal Palace,38,19,19,16,6,16,48,46,2,56
9,10,Leicester,38,19,19,16,5,17,54,51,3,54
11,11,Bournemouth,38,19,19,15,5,18,52,62,-10,52
14,12,Brighton,38,19,19,13,8,17,46,55,-9,47
10,13,Everton,38,19,19,12,9,17,48,50,-2,46
8,14,West Ham,37,18,19,12,9,16,46,60,-14,46
12,15,Newcastle,38,19,19,10,10,18,38,54,-16,43
15,16,Southampton,38,19,19,8,12,18,47,66,-19,39
16,17,Burnley,38,19,19,10,8,20,46,73,-27,38
17,18,Cardiff,38,19,19,8,6,24,33,73,-40,30
18,19,Fulham,38,19,19,7,8,23,36,75,-39,29
19,20,Huddersfield,38,19,19,4,5,29,22,69,-47,17
