,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,81,24,57,87
1,2,Man City,36,18,18,27,3,6,91,28,63,84
4,3,Man Utd,36,18,18,22,7,7,68,44,24,73
3,4,Arsenal,37,18,19,22,6,9,81,53,28,72
2,5,Spurs,37,19,18,23,1,13,68,44,24,70
5,6,Chelsea,36,18,18,20,7,9,61,42,19,67
6,7,Wolves,36,18,18,17,8,11,51,41,10,59
9,8,Leicester,36,18,18,16,5,15,51,46,5,53
8,9,West Ham,36,18,18,14,7,15,48,52,-4,49
7,10,Watford,36,18,18,14,7,15,47,54,-7,49
10,11,Everton,36,18,18,13,7,16,48,49,-1,46
11,12,Bournemouth,37,18,19,13,7,17,52,61,-9,46
13,13,Crystal Palace,37,19,18,13,6,18,47,52,-5,45
14,14,Brighton,37,19,18,12,6,19,42,60,-18,42
12,15,Newcastle,36,18,18,9,9,18,34,52,-18,36
16,16,Burnley,36,18,18,9,8,19,41,66,-25,35
17,17,Cardiff,37,18,19,10,4,23,40,78,-38,34
15,18,Southampton,36,18,18,7,12,17,41,62,-21,33
18,19,Fulham,36,18,18,6,5,25,36,78,-42,23
19,20,Huddersfield,36,18,18,5,6,25,21,63,-42,21
