,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,5,4,89,25,64,92
0,2,Liverpool,37,19,18,27,9,1,79,20,59,90
3,3,Arsenal,38,19,19,23,8,7,77,52,25,77
2,4,Spurs,37,19,18,23,3,11,69,40,29,72
4,5,Man Utd,37,19,18,18,9,10,65,53,12,63
5,6,Chelsea,37,18,19,18,8,11,58,44,14,62
7,7,Watford,37,19,18,17,7,13,56,51,5,58
6,8,Wolves,37,18,19,15,8,14,46,49,-3,53
9,9,Leicester,37,19,18,15,7,15,50,50,0,52
8,10,West Ham,37,18,19,14,9,14,50,52,-2,51
10,11,Everton,37,18,19,13,7,17,54,50,4,46
11,12,Bournemouth,37,18,19,13,7,17,54,65,-11,46
16,13,Burnley,38,19,19,13,6,19,43,64,-21,45
14,14,Brighton,38,19,19,11,10,17,40,52,-12,43
13,15,Crystal Palace,37,19,18,11,9,17,49,53,-4,42
12,16,Newcastle,37,18,19,9,11,17,36,51,-15,38
15,17,Southampton,37,19,18,8,11,18,40,60,-20,35
17,18,Cardiff,37,18,19,10,5,22,36,68,-32,35
19,19,Huddersfield,37,18,19,5,6,26,23,67,-44,21
18,20,Fulham,37,19,18,5,5,27,34,82,-48,20
