,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,73,19,54,82
1,2,Man City,32,15,17,26,2,4,88,23,65,80
5,3,Chelsea,32,16,16,19,6,7,55,35,20,63
2,4,Spurs,32,17,15,20,2,10,58,34,24,62
4,5,Man Utd,32,17,15,18,8,6,64,43,21,62
3,6,Arsenal,32,15,17,18,7,7,65,42,23,61
6,7,Wolves,33,16,17,13,9,11,41,39,2,48
7,8,Watford,32,17,15,13,7,12,46,48,-2,46
9,9,Leicester,33,17,16,13,5,15,42,45,-3,44
10,10,Everton,32,16,16,12,7,13,44,42,2,43
8,11,West Ham,32,15,17,12,6,14,41,47,-6,42
11,12,Bournemouth,33,16,17,12,5,16,45,58,-13,41
13,13,Crystal Palace,32,16,16,10,7,15,39,41,-2,37
14,14,Brighton,32,16,16,10,7,15,37,47,-10,37
12,15,Newcastle,32,16,16,9,9,14,33,42,-9,36
16,16,Burnley,33,17,16,9,6,18,36,60,-24,33
15,17,Southampton,33,17,16,7,9,17,35,57,-22,30
17,18,Cardiff,33,16,17,8,5,20,30,67,-37,29
19,19,Huddersfield,33,16,17,4,5,24,19,60,-41,17
18,20,Fulham,32,16,16,4,5,23,30,72,-42,17
