,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,28,3,6,94,33,61,87
0,2,Liverpool,36,18,18,26,9,1,79,22,57,87
2,3,Spurs,37,19,18,24,3,10,67,39,28,75
4,4,Man Utd,37,19,18,21,9,7,72,51,21,72
3,5,Arsenal,37,18,19,21,7,9,71,46,25,70
5,6,Chelsea,37,18,19,20,7,10,61,43,18,67
6,7,Wolves,36,18,18,16,8,12,51,44,7,56
7,8,Watford,37,19,18,15,8,14,53,56,-3,53
9,9,Leicester,37,19,18,15,6,16,49,52,-3,51
10,10,Everton,37,18,19,13,9,15,50,50,0,48
8,11,West Ham,36,18,18,13,7,16,45,50,-5,46
11,12,Bournemouth,37,18,19,13,7,17,57,67,-10,46
14,13,Brighton,37,19,18,13,6,18,45,51,-6,45
13,14,Crystal Palace,37,19,18,12,7,18,48,52,-4,43
16,15,Burnley,37,19,18,11,8,18,44,68,-24,41
12,16,Newcastle,36,18,18,10,8,18,37,53,-16,38
17,17,Cardiff,37,18,19,9,7,21,37,71,-34,34
15,18,Southampton,36,18,18,7,11,18,37,62,-25,32
19,19,Huddersfield,37,18,19,5,5,27,25,65,-40,20
18,20,Fulham,36,18,18,4,7,25,34,81,-47,19
