,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,73,19,54,80
1,2,Man City,32,15,17,25,3,4,85,26,59,78
3,3,Arsenal,33,16,17,20,6,7,67,41,26,66
2,4,Spurs,33,17,16,21,3,9,61,35,26,66
5,5,Chelsea,33,16,17,19,6,8,54,36,18,63
4,6,Man Utd,32,17,15,18,7,7,63,46,17,61
6,7,Wolves,33,16,17,14,8,11,46,40,6,50
7,8,Watford,33,17,16,13,8,12,46,47,-1,47
9,9,Leicester,34,17,17,14,5,15,46,47,-1,47
8,10,West Ham,33,16,17,13,6,14,44,47,-3,45
10,11,Everton,33,16,17,12,7,14,44,45,-1,43
11,12,Bournemouth,33,16,17,12,6,15,50,61,-11,42
14,13,Brighton,33,17,16,11,6,16,40,46,-6,39
13,14,Crystal Palace,33,17,16,10,7,16,44,47,-3,37
12,15,Newcastle,34,17,17,9,8,17,35,52,-17,35
17,16,Cardiff,33,16,17,9,5,19,33,65,-32,32
15,17,Southampton,33,17,16,7,10,16,35,56,-21,31
16,18,Burnley,33,17,16,8,7,18,38,65,-27,31
19,19,Huddersfield,33,16,17,4,5,24,19,58,-39,17
18,20,Fulham,33,17,16,4,5,24,31,75,-44,17
