,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,3,4,96,26,70,96
0,2,Liverpool,38,19,19,27,8,3,86,25,61,89
3,3,Arsenal,38,19,19,21,9,8,78,50,28,73
5,4,Chelsea,38,19,19,21,7,10,63,49,14,71
2,5,Spurs,37,19,18,22,4,11,70,43,27,70
4,6,Man Utd,37,19,18,20,8,9,74,53,21,70
6,7,Wolves,38,19,19,12,12,14,47,51,-4,61
7,8,Watford,37,19,18,15,8,14,49,55,-6,54
9,9,Leicester,38,19,19,15,6,17,49,51,-2,52
12,10,Newcastle,38,19,19,13,10,15,42,45,-3,52
10,11,Everton,37,18,19,14,7,16,52,53,-1,50
11,12,Bournemouth,38,19,19,12,8,18,49,67,-18,46
8,13,West Ham,37,18,19,12,7,18,44,59,-15,44
13,14,Crystal Palace,38,19,19,10,11,17,43,48,-5,43
14,15,Brighton,38,19,19,12,7,19,40,55,-15,43
15,16,Southampton,37,19,18,9,12,16,44,60,-16,42
16,17,Burnley,38,19,19,10,9,19,41,69,-28,39
18,18,Fulham,38,19,19,9,6,23,44,76,-32,33
17,19,Cardiff,37,18,19,9,5,23,32,70,-38,32
19,20,Huddersfield,37,18,19,5,7,25,24,62,-38,22
