,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,29,2,4,89,24,65,89
0,2,Liverpool,36,18,18,25,8,3,79,24,55,83
2,3,Spurs,36,18,18,23,1,12,68,42,26,70
5,4,Chelsea,35,17,18,19,9,7,59,39,20,66
4,5,Man Utd,35,18,17,19,8,8,62,44,18,65
3,6,Arsenal,35,17,18,19,6,10,68,52,16,63
7,7,Watford,35,18,17,15,9,11,54,48,6,54
6,8,Wolves,35,17,18,15,8,12,45,42,3,53
9,9,Leicester,35,18,17,14,7,14,47,48,-1,49
10,10,Everton,35,17,18,13,8,14,49,44,5,47
8,11,West Ham,36,18,18,13,8,15,44,50,-6,47
11,12,Bournemouth,35,17,18,12,7,16,50,63,-13,43
12,13,Newcastle,35,17,18,11,9,15,33,41,-8,42
14,14,Brighton,35,18,17,11,9,15,41,50,-9,42
13,15,Crystal Palace,35,18,17,10,6,19,39,48,-9,36
16,16,Burnley,35,18,17,9,8,18,40,64,-24,35
15,17,Southampton,35,18,17,7,12,16,37,56,-19,33
17,18,Cardiff,35,17,18,8,6,21,35,71,-36,30
18,19,Fulham,35,18,17,5,5,25,30,76,-46,20
19,20,Huddersfield,36,18,18,4,6,26,22,65,-43,18
