,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,75,21,54,80
1,2,Man City,32,15,17,25,3,4,82,23,59,78
3,3,Arsenal,33,16,17,20,6,7,67,42,25,66
5,4,Chelsea,33,16,17,20,6,7,61,36,25,66
2,5,Spurs,34,17,17,20,3,11,62,39,23,63
4,6,Man Utd,32,17,15,18,8,6,61,42,19,62
6,7,Wolves,33,16,17,13,8,12,43,40,3,47
9,8,Leicester,34,17,17,14,5,15,46,45,1,47
7,9,Watford,33,17,16,12,9,12,45,48,-3,45
8,10,West Ham,33,16,17,13,6,14,44,51,-7,45
10,11,Everton,34,17,17,12,7,15,47,47,0,43
11,12,Bournemouth,34,17,17,12,6,16,48,61,-13,42
16,13,Burnley,34,17,17,11,6,17,42,63,-21,39
14,14,Brighton,34,17,17,10,8,16,37,48,-11,38
13,15,Crystal Palace,33,17,16,10,7,16,38,43,-5,37
12,16,Newcastle,34,17,17,9,9,16,33,48,-15,36
15,17,Southampton,33,17,16,8,10,15,37,54,-17,34
17,18,Cardiff,34,17,17,8,5,21,29,64,-35,29
19,19,Huddersfield,34,17,17,5,5,24,22,61,-39,20
18,20,Fulham,34,17,17,5,5,24,33,76,-43,20
