,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,28,8,2,86,24,62,92
1,2,Man City,38,19,19,28,4,6,89,25,64,88
5,3,Chelsea,38,19,19,24,7,7,72,42,30,79
3,4,Arsenal,38,19,19,22,9,7,73,46,27,75
4,5,Man Utd,38,19,19,22,8,8,71,49,22,74
2,6,Spurs,38,19,19,20,4,14,65,46,19,64
10,7,Everton,38,19,19,15,7,16,54,52,2,52
6,8,Wolves,38,19,19,14,10,14,46,45,1,52
8,9,West Ham,37,18,19,15,6,16,49,57,-8,51
9,10,Leicester,38,19,19,14,7,17,48,50,-2,49
7,11,Watford,37,19,18,13,9,15,49,54,-5,48
11,12,Bournemouth,38,19,19,13,7,18,51,67,-16,46
14,13,Brighton,38,19,19,12,8,18,41,53,-12,44
16,14,Burnley,38,19,19,12,8,18,48,69,-21,44
15,15,Southampton,38,19,19,10,13,15,43,57,-14,43
13,16,Crystal Palace,38,19,19,11,8,19,44,50,-6,41
12,17,Newcastle,38,19,19,9,10,19,35,55,-20,37
17,18,Cardiff,38,19,19,10,5,23,35,71,-36,35
19,19,Huddersfield,38,19,19,6,6,26,25,68,-43,24
18,20,Fulham,38,19,19,6,6,26,36,80,-44,24
