,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,75,21,54,80
1,2,Man City,32,15,17,25,3,4,82,23,59,78
3,3,Arsenal,32,15,17,19,6,7,66,42,24,63
5,4,Chelsea,32,16,16,19,6,7,56,35,21,63
2,5,Spurs,32,17,15,20,2,10,59,35,24,62
4,6,Man Utd,32,17,15,18,8,6,61,42,19,62
6,7,Wolves,33,16,17,13,8,12,43,40,3,47
7,8,Watford,32,17,15,12,9,11,45,47,-2,45
8,9,West Ham,32,15,17,13,6,13,43,46,-3,45
9,10,Leicester,32,16,16,12,5,15,40,44,-4,41
11,11,Bournemouth,33,16,17,12,5,16,46,59,-13,41
10,12,Everton,32,16,16,11,7,14,43,44,-1,40
13,13,Crystal Palace,32,16,16,10,6,16,37,42,-5,36
14,14,Brighton,32,16,16,10,6,16,34,45,-11,36
16,15,Burnley,33,17,16,10,6,17,41,63,-22,36
12,16,Newcastle,32,16,16,9,8,15,31,43,-12,35
15,17,Southampton,33,17,16,8,10,15,37,54,-17,34
17,18,Cardiff,33,16,17,8,5,20,29,63,-34,29
19,19,Huddersfield,32,16,16,4,5,23,19,57,-38,17
18,20,Fulham,32,16,16,4,5,23,30,72,-42,17
