,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,85,24,61,89
1,2,Man City,38,19,19,28,4,6,89,25,64,88
5,3,Chelsea,37,18,19,23,7,7,70,42,28,76
3,4,Arsenal,38,19,19,22,9,7,73,46,27,75
4,5,Man Utd,37,19,18,21,8,8,70,49,21,71
2,6,Spurs,37,19,18,20,4,13,64,44,20,64
6,7,Wolves,37,18,19,14,10,13,46,44,2,52
8,8,West Ham,37,18,19,15,6,16,49,57,-8,51
10,9,Everton,37,18,19,14,7,16,52,51,1,49
9,10,Leicester,37,19,18,14,7,16,48,48,0,49
7,11,Watford,37,19,18,13,9,15,49,54,-5,48
11,12,Bournemouth,37,18,19,13,7,17,51,65,-14,46
14,13,Brighton,38,19,19,12,8,18,41,53,-12,44
16,14,Burnley,38,19,19,12,8,18,48,69,-21,44
15,15,Southampton,37,19,18,10,12,15,42,56,-14,42
13,16,Crystal Palace,37,19,18,10,8,19,42,50,-8,38
12,17,Newcastle,37,18,19,9,10,18,34,53,-19,37
17,18,Cardiff,37,18,19,10,5,22,35,70,-35,35
19,19,Huddersfield,37,18,19,6,5,26,24,67,-43,23
18,20,Fulham,37,19,18,5,6,26,34,79,-45,21
