,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,81,21,60,77
0,2,Liverpool,31,16,15,23,7,1,70,18,52,76
3,3,Arsenal,31,15,16,19,6,6,66,40,26,63
2,4,Spurs,30,16,14,20,1,9,57,32,25,61
4,5,Man Utd,31,16,15,18,7,6,62,43,19,61
5,6,Chelsea,32,16,16,18,7,7,54,36,18,61
6,7,Wolves,32,16,16,12,8,12,39,41,-2,44
9,8,Leicester,32,16,16,13,5,14,44,46,-2,44
7,9,Watford,32,17,15,12,8,12,46,49,-3,44
10,10,Everton,32,16,16,12,7,13,46,43,3,43
8,11,West Ham,32,15,17,12,6,14,42,49,-7,42
14,12,Brighton,32,16,16,10,8,14,36,44,-8,38
11,13,Bournemouth,32,16,16,11,5,16,46,60,-14,38
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
13,15,Crystal Palace,31,15,16,9,7,15,37,42,-5,34
16,16,Burnley,32,16,16,9,6,17,37,59,-22,33
15,17,Southampton,32,17,15,7,11,14,36,52,-16,32
17,18,Cardiff,32,15,17,8,4,20,29,62,-33,28
18,19,Fulham,32,16,16,4,5,23,29,72,-43,17
19,20,Huddersfield,32,16,16,3,6,23,19,58,-39,15
