,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,74,20,54,79
1,2,Man City,32,15,17,25,2,5,82,23,59,77
2,3,Spurs,32,17,15,21,1,10,59,36,23,64
4,4,Man Utd,32,17,15,18,8,6,63,42,21,62
3,5,Arsenal,33,16,17,18,8,7,66,48,18,62
5,6,Chelsea,32,16,16,18,6,8,56,37,19,60
7,7,Watford,33,17,16,14,8,11,50,48,2,50
6,8,Wolves,33,16,17,13,9,11,40,40,0,48
9,9,Leicester,33,17,16,13,6,14,45,47,-2,45
10,10,Everton,33,16,17,12,8,13,53,46,7,44
8,11,West Ham,32,15,17,12,7,13,44,49,-5,43
14,12,Brighton,32,16,16,12,6,14,37,44,-7,42
13,13,Crystal Palace,33,17,16,11,6,16,40,43,-3,39
11,14,Bournemouth,33,16,17,11,5,17,45,60,-15,38
12,15,Newcastle,33,16,17,9,9,15,34,45,-11,36
15,16,Southampton,33,17,16,8,9,16,37,54,-17,33
16,17,Burnley,33,17,16,9,6,18,37,61,-24,33
17,18,Cardiff,33,16,17,8,4,21,28,65,-37,28
18,19,Fulham,33,17,16,5,5,23,31,73,-42,20
19,20,Huddersfield,33,16,17,3,6,24,20,60,-40,15
