,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,73,20,53,79
1,2,Man City,32,15,17,25,3,4,82,23,59,78
3,3,Arsenal,33,16,17,19,7,7,66,42,24,64
4,4,Man Utd,32,17,15,19,7,6,62,42,20,64
5,5,Chelsea,32,16,16,19,6,7,58,38,20,63
2,6,Spurs,32,17,15,20,2,10,59,36,23,62
6,7,Wolves,33,16,17,14,8,11,41,38,3,50
7,8,Watford,33,17,16,12,9,12,45,48,-3,45
10,9,Everton,33,16,17,12,8,13,46,43,3,44
9,10,Leicester,33,17,16,13,5,15,44,47,-3,44
8,11,West Ham,32,15,17,12,6,14,41,48,-7,42
11,12,Bournemouth,33,16,17,12,6,15,47,58,-11,42
12,13,Newcastle,33,16,17,10,8,15,38,42,-4,38
13,14,Crystal Palace,33,17,16,10,7,16,39,49,-10,37
14,15,Brighton,32,16,16,10,7,15,38,48,-10,37
15,16,Southampton,33,17,16,8,11,14,40,55,-15,35
16,17,Burnley,33,17,16,8,7,18,36,61,-25,31
17,18,Cardiff,33,16,17,8,4,21,30,64,-34,28
18,19,Fulham,33,17,16,4,7,22,32,73,-41,19
19,20,Huddersfield,33,16,17,3,5,25,19,61,-42,14
