,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,83,21,62,80
0,2,Liverpool,33,17,16,24,7,2,72,21,51,79
2,3,Spurs,34,17,17,23,2,9,62,32,30,71
3,4,Arsenal,33,16,17,18,9,6,68,44,24,64
4,5,Man Utd,32,17,15,18,8,6,65,44,21,64
5,6,Chelsea,33,16,17,19,6,8,53,36,17,64
6,7,Wolves,33,16,17,12,11,10,44,42,2,60
7,8,Watford,33,17,16,14,7,12,49,48,1,50
8,9,West Ham,33,16,17,13,7,13,46,49,-3,47
9,10,Leicester,34,17,17,13,5,16,44,46,-2,45
10,11,Everton,33,16,17,11,9,13,48,47,1,43
11,12,Bournemouth,34,17,17,12,5,17,48,64,-16,43
12,13,Newcastle,34,17,17,10,9,15,33,43,-10,42
13,14,Crystal Palace,33,17,16,10,7,16,38,43,-5,39
16,15,Burnley,34,17,17,10,7,17,42,63,-21,37
15,16,Southampton,33,17,16,8,9,16,36,53,-17,36
14,17,Brighton,34,17,17,9,7,18,34,49,-15,34
17,18,Cardiff,34,17,17,8,5,21,29,64,-35,29
19,19,Huddersfield,34,17,17,5,5,24,21,59,-38,20
18,20,Fulham,33,17,16,4,5,24,29,76,-47,17
