,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,86,23,63,83
0,2,Liverpool,34,17,17,23,9,2,70,21,49,78
3,3,Arsenal,35,17,18,20,7,8,76,47,29,68
5,4,Chelsea,34,17,17,20,7,7,56,34,22,68
2,5,Spurs,35,18,17,21,3,11,64,40,24,66
6,6,Wolves,34,17,17,15,8,11,50,43,7,66
4,7,Man Utd,33,17,16,18,8,7,60,45,15,64
10,8,Everton,34,17,17,14,7,13,48,44,4,50
9,9,Leicester,34,17,17,14,5,15,45,44,1,48
11,10,Bournemouth,35,17,18,13,7,15,48,59,-11,48
7,11,Watford,35,18,17,12,10,13,45,53,-8,47
8,12,West Ham,34,17,17,12,6,16,43,52,-9,43
12,13,Newcastle,34,17,17,10,9,15,35,46,-11,42
14,14,Brighton,34,17,17,10,8,16,37,47,-10,38
15,15,Southampton,34,17,17,8,11,15,38,55,-17,38
13,16,Crystal Palace,35,18,17,9,8,18,38,48,-10,37
16,17,Burnley,34,17,17,9,7,18,42,64,-22,34
17,18,Cardiff,34,17,17,8,5,21,30,67,-37,29
18,19,Fulham,35,18,17,5,7,23,32,73,-41,22
19,20,Huddersfield,35,17,18,5,6,24,22,60,-38,21
