,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,85,23,62,89
1,2,Man City,38,19,19,26,5,7,86,28,58,83
2,3,Spurs,37,19,18,24,3,10,72,41,31,75
6,4,Wolves,37,18,19,16,11,10,50,42,8,72
3,5,Arsenal,38,19,19,20,9,9,72,49,23,70
4,6,Man Utd,37,19,18,19,10,8,73,52,21,69
5,7,Chelsea,37,18,19,18,9,10,60,46,14,64
7,8,Watford,37,19,18,14,9,14,53,56,-3,52
9,9,Leicester,37,19,18,14,7,16,45,50,-5,50
8,10,West Ham,37,18,19,13,9,15,46,52,-6,49
11,11,Bournemouth,37,18,19,13,6,18,49,66,-17,47
12,12,Newcastle,37,18,19,11,9,17,38,45,-7,45
14,13,Brighton,38,19,19,11,12,15,44,52,-8,45
13,14,Crystal Palace,37,19,18,12,6,19,42,55,-13,44
10,15,Everton,37,18,19,11,9,17,48,56,-8,43
16,16,Burnley,38,19,19,11,9,18,46,66,-20,42
17,17,Cardiff,37,18,19,12,6,19,39,66,-27,42
15,18,Southampton,37,19,18,8,11,18,41,64,-23,38
18,19,Fulham,37,19,18,6,7,24,38,75,-37,25
19,20,Huddersfield,37,18,19,6,5,26,28,71,-43,23
