,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,30,2,4,96,26,70,92
0,2,Liverpool,36,18,18,26,7,3,79,21,58,85
4,3,Man Utd,36,18,18,21,7,8,69,48,21,72
3,4,Arsenal,35,17,18,21,7,7,75,47,28,71
6,5,Wolves,36,18,18,15,11,10,52,42,10,69
5,6,Chelsea,36,18,18,20,7,9,58,40,18,68
2,7,Spurs,36,18,18,21,2,13,60,42,18,65
7,8,Watford,36,18,18,14,9,13,56,51,5,52
10,9,Everton,36,18,18,14,8,14,53,51,2,51
12,10,Newcastle,36,18,18,13,8,15,39,44,-5,50
9,11,Leicester,35,18,17,14,5,16,46,49,-3,48
8,12,West Ham,36,18,18,13,7,16,43,52,-9,47
11,13,Bournemouth,36,18,18,12,6,18,51,69,-18,44
13,14,Crystal Palace,36,18,18,11,6,19,48,58,-10,41
14,15,Brighton,36,18,18,11,8,17,40,51,-11,41
15,16,Southampton,36,18,18,8,10,18,41,64,-23,37
16,17,Burnley,36,18,18,8,9,19,39,67,-28,33
17,18,Cardiff,36,18,18,9,6,21,31,68,-37,33
18,19,Fulham,36,18,18,6,5,25,36,81,-45,23
19,20,Huddersfield,36,18,18,4,6,26,22,63,-41,18
