,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,73,20,53,80
1,2,Man City,32,15,17,25,3,4,81,22,59,78
2,3,Spurs,34,17,17,21,3,10,62,37,25,66
4,4,Man Utd,32,17,15,19,7,6,61,41,20,64
5,5,Chelsea,33,16,17,18,8,7,56,38,18,62
3,6,Arsenal,33,16,17,18,7,8,64,43,21,61
9,7,Leicester,34,17,17,15,5,14,47,43,4,50
7,8,Watford,33,17,16,13,8,12,48,49,-1,47
10,9,Everton,33,16,17,13,7,13,47,43,4,46
6,10,Wolves,33,16,17,12,9,12,42,46,-4,45
11,11,Bournemouth,34,17,17,13,5,16,49,62,-13,44
8,12,West Ham,33,16,17,12,7,14,43,49,-6,43
12,13,Newcastle,34,17,17,10,9,15,33,42,-9,39
13,14,Crystal Palace,33,17,16,10,7,16,40,44,-4,37
14,15,Brighton,34,17,17,10,7,17,36,48,-12,37
16,16,Burnley,34,17,17,10,6,18,46,66,-20,36
15,17,Southampton,33,17,16,7,10,16,38,57,-19,31
17,18,Cardiff,34,17,17,9,4,21,32,64,-32,31
19,19,Huddersfield,34,17,17,4,6,24,20,61,-41,18
18,20,Fulham,33,17,16,4,6,23,31,74,-43,18
