,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,3,4,86,23,63,84
0,2,Liverpool,34,17,17,25,8,1,77,23,54,83
3,3,Arsenal,35,17,18,20,7,8,70,44,26,67
4,4,Man Utd,33,17,16,20,7,6,63,41,22,67
2,5,Spurs,35,18,17,21,3,11,62,40,22,66
5,6,Chelsea,34,17,17,18,8,8,59,42,17,62
9,7,Leicester,34,17,17,15,5,14,47,43,4,50
10,8,Everton,34,17,17,14,7,13,50,45,5,49
6,9,Wolves,34,17,17,13,9,12,45,46,-1,48
7,10,Watford,34,17,17,13,8,13,48,50,-2,47
11,11,Bournemouth,34,17,17,13,5,16,49,62,-13,44
8,12,West Ham,34,17,17,12,7,15,43,51,-8,43
12,13,Newcastle,34,17,17,10,9,15,33,42,-9,39
13,14,Crystal Palace,35,18,17,10,7,18,42,51,-9,37
14,15,Brighton,34,17,17,10,7,17,36,48,-12,37
16,16,Burnley,34,17,17,10,6,18,46,66,-20,36
15,17,Southampton,34,17,17,7,10,17,38,60,-22,31
17,18,Cardiff,34,17,17,9,4,21,32,64,-32,31
19,19,Huddersfield,34,17,17,4,6,24,20,61,-41,18
18,20,Fulham,34,17,17,4,6,24,33,77,-44,18
