,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,76,21,55,80
1,2,Man City,32,15,17,25,3,4,81,22,59,78
3,3,Arsenal,32,15,17,20,6,6,69,40,29,67
2,4,Spurs,32,17,15,21,1,10,58,35,23,64
4,5,Man Utd,32,17,15,18,8,6,65,44,21,64
6,6,Wolves,33,16,17,13,8,12,43,44,-1,60
5,7,Chelsea,32,16,16,17,7,8,51,35,16,59
7,8,Watford,33,17,16,13,8,12,45,47,-2,48
8,9,West Ham,32,15,17,13,6,13,44,47,-3,46
9,10,Leicester,33,17,16,12,7,14,41,44,-3,44
11,11,Bournemouth,33,16,17,12,6,15,45,57,-12,44
10,12,Everton,32,16,16,11,7,14,44,45,-1,41
12,13,Newcastle,33,16,17,9,9,15,32,44,-12,39
14,14,Brighton,32,16,16,10,8,14,35,44,-9,38
15,15,Southampton,33,17,16,8,11,14,39,54,-15,38
13,16,Crystal Palace,33,17,16,9,8,16,38,44,-6,37
17,17,Cardiff,33,16,17,8,7,18,30,60,-30,31
16,18,Burnley,33,17,16,8,6,19,35,62,-27,30
18,19,Fulham,33,17,16,4,5,24,29,72,-43,17
19,20,Huddersfield,33,16,17,3,7,23,19,58,-39,16
