,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,91,22,69,80
0,2,Liverpool,33,17,16,23,8,2,70,19,51,77
2,3,Spurs,32,17,15,22,1,9,60,33,27,67
6,4,Wolves,33,16,17,15,8,10,44,39,5,66
3,5,Arsenal,32,15,17,18,7,7,63,40,23,62
5,6,Chelsea,32,16,16,18,6,8,53,34,19,61
4,7,Man Utd,32,17,15,17,8,7,62,45,17,61
7,8,Watford,32,17,15,12,9,11,44,46,-2,46
9,9,Leicester,32,16,16,13,5,14,43,44,-1,45
8,10,West Ham,32,15,17,12,7,13,43,48,-5,44
11,11,Bournemouth,33,16,17,12,5,16,47,61,-14,43
10,12,Everton,32,16,16,11,8,13,45,44,1,42
12,13,Newcastle,32,16,16,9,9,14,31,40,-9,39
13,14,Crystal Palace,32,16,16,10,6,16,38,43,-5,38
15,15,Southampton,33,17,16,8,11,14,36,50,-14,38
14,16,Brighton,32,16,16,10,6,16,33,47,-14,36
17,17,Cardiff,33,16,17,9,4,20,28,67,-39,31
16,18,Burnley,33,17,16,8,6,19,38,64,-26,30
18,19,Fulham,32,16,16,4,5,23,30,73,-43,17
19,20,Huddersfield,32,16,16,3,5,24,18,58,-40,14
