,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,87,23,64,86
0,2,Liverpool,35,18,17,24,10,1,79,24,55,82
3,3,Arsenal,35,17,18,21,7,7,73,44,29,70
2,4,Spurs,35,18,17,20,5,10,60,36,24,65
4,5,Man Utd,34,18,16,19,8,7,70,50,20,65
5,6,Chelsea,34,17,17,19,7,8,58,39,19,64
10,7,Everton,35,17,18,14,8,13,50,45,5,50
7,8,Watford,35,18,17,14,8,13,52,52,0,50
9,9,Leicester,35,18,17,14,7,14,47,47,0,49
6,10,Wolves,35,17,18,13,10,12,46,46,0,49
11,11,Bournemouth,35,17,18,13,6,16,54,64,-10,45
8,12,West Ham,35,17,18,12,7,16,44,57,-13,43
12,13,Newcastle,35,17,18,11,8,16,36,45,-9,41
14,14,Brighton,35,18,17,10,9,16,36,47,-11,39
13,15,Crystal Palace,35,18,17,9,9,17,40,49,-9,36
16,16,Burnley,34,17,17,9,8,17,40,62,-22,35
15,17,Southampton,35,18,17,7,13,15,39,56,-17,34
17,18,Cardiff,35,17,18,8,6,21,32,67,-35,30
18,19,Fulham,35,18,17,4,6,25,33,81,-48,18
19,20,Huddersfield,35,17,18,3,8,24,19,61,-42,17
