,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,2,7,105,30,75,89
0,2,Liverpool,37,19,18,25,10,2,79,24,55,85
2,3,Spurs,37,19,18,25,2,10,64,38,26,77
4,4,Man Utd,37,19,18,21,9,7,73,49,24,74
6,5,Wolves,37,18,19,17,9,11,50,41,9,73
5,6,Chelsea,37,18,19,21,7,9,63,39,24,71
3,7,Arsenal,37,18,19,21,7,9,69,48,21,71
9,8,Leicester,37,19,18,16,6,15,54,50,4,55
7,9,Watford,37,19,18,14,9,14,47,54,-7,52
8,10,West Ham,37,18,19,13,9,15,49,55,-6,49
11,11,Bournemouth,37,18,19,13,6,18,51,68,-17,47
14,12,Brighton,38,19,19,13,7,18,41,51,-10,46
10,13,Everton,37,18,19,12,8,17,48,51,-3,45
12,14,Newcastle,37,18,19,9,13,15,35,46,-11,43
13,15,Crystal Palace,37,19,18,11,7,19,43,53,-10,42
15,16,Southampton,37,19,18,8,13,16,41,60,-19,40
16,17,Burnley,37,19,18,11,6,20,46,69,-23,39
17,18,Cardiff,37,18,19,10,4,23,32,75,-43,34
18,19,Fulham,37,19,18,5,6,26,35,80,-45,21
19,20,Huddersfield,37,18,19,4,6,27,23,67,-44,18
