,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,24,7,3,73,21,52,79
1,2,Man City,34,16,18,24,6,4,85,27,58,78
5,3,Chelsea,34,17,17,21,6,7,61,35,26,69
3,4,Arsenal,35,17,18,21,6,8,76,54,22,69
2,5,Spurs,35,18,17,22,2,11,62,37,25,68
4,6,Man Utd,33,17,16,17,8,8,61,49,12,59
7,7,Watford,34,17,17,16,7,11,54,48,6,55
6,8,Wolves,34,17,17,13,10,11,48,42,6,49
9,9,Leicester,34,17,17,14,5,15,43,44,-1,47
8,10,West Ham,34,17,17,13,7,14,48,52,-4,46
14,11,Brighton,34,17,17,12,7,15,37,46,-9,43
11,12,Bournemouth,35,17,18,12,7,16,48,59,-11,43
10,13,Everton,34,17,17,11,8,15,47,48,-1,41
12,14,Newcastle,34,17,17,11,8,15,35,46,-11,41
13,15,Crystal Palace,35,18,17,11,7,17,42,47,-5,40
15,16,Southampton,34,17,17,8,9,17,38,57,-19,33
16,17,Burnley,34,17,17,8,8,18,38,63,-25,32
17,18,Cardiff,34,17,17,9,5,20,33,66,-33,32
18,19,Fulham,35,18,17,5,6,24,34,80,-46,21
19,20,Huddersfield,34,17,17,3,5,26,19,61,-42,14
