,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,2,6,101,33,68,92
0,2,Liverpool,37,19,18,26,9,2,81,23,58,87
2,3,Spurs,37,19,18,25,1,11,67,40,27,76
4,4,Man Utd,37,19,18,21,8,8,71,50,21,73
6,5,Wolves,37,18,19,16,8,13,54,48,6,69
3,6,Arsenal,37,18,19,19,8,10,74,57,17,66
5,7,Chelsea,37,18,19,19,8,10,55,41,14,66
7,8,Watford,37,19,18,17,8,12,56,53,3,60
10,9,Everton,37,18,19,14,8,15,56,49,7,51
12,10,Newcastle,37,18,19,13,9,15,42,48,-6,51
9,11,Leicester,37,19,18,14,7,16,51,52,-1,50
8,12,West Ham,37,18,19,13,8,16,46,51,-5,48
11,13,Bournemouth,37,18,19,13,6,18,48,67,-19,47
13,14,Crystal Palace,37,19,18,12,7,18,45,50,-5,45
15,15,Southampton,37,19,18,8,12,17,42,62,-20,39
14,16,Brighton,38,19,19,10,8,20,40,57,-17,38
17,17,Cardiff,37,18,19,11,5,21,37,70,-33,38
16,18,Burnley,37,19,18,10,7,20,45,67,-22,37
19,19,Huddersfield,37,18,19,5,7,25,26,64,-38,22
18,20,Fulham,37,19,18,4,6,27,32,87,-55,18
