,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,29,2,4,92,22,70,89
0,2,Liverpool,36,18,18,27,8,1,80,19,61,89
2,3,Spurs,36,18,18,24,1,11,63,38,25,73
3,4,Arsenal,35,17,18,20,8,7,69,44,25,68
4,5,Man Utd,35,18,17,19,9,7,65,47,18,66
5,6,Chelsea,35,17,18,18,7,10,53,43,10,61
9,7,Leicester,35,18,17,15,6,14,50,46,4,51
7,8,Watford,35,18,17,14,9,12,47,46,1,51
6,9,Wolves,35,17,18,13,10,12,40,42,-2,49
8,10,West Ham,36,18,18,13,8,15,44,52,-8,47
10,11,Everton,36,18,18,11,10,15,48,49,-1,43
14,12,Brighton,35,18,17,11,9,15,38,46,-8,42
11,13,Bournemouth,35,17,18,11,8,16,47,61,-14,41
13,14,Crystal Palace,36,18,18,10,9,17,40,46,-6,39
16,15,Burnley,35,18,17,10,7,18,42,62,-20,37
12,16,Newcastle,35,17,18,9,9,17,32,47,-15,36
15,17,Southampton,35,18,17,8,11,16,40,56,-16,35
17,18,Cardiff,36,18,18,8,6,22,30,70,-40,30
18,19,Fulham,36,18,18,4,9,23,33,75,-42,21
19,20,Huddersfield,36,18,18,4,6,26,22,64,-42,18
