,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,24,8,2,72,21,51,80
1,2,Man City,34,16,18,25,4,5,87,27,60,79
2,3,Spurs,35,18,17,24,2,9,68,36,32,74
3,4,Arsenal,35,17,18,20,8,7,72,46,26,68
5,5,Chelsea,34,17,17,19,7,8,56,36,20,64
4,6,Man Utd,33,17,16,18,8,7,63,45,18,62
7,7,Watford,35,18,17,15,8,12,51,50,1,53
6,8,Wolves,34,17,17,14,9,11,48,43,5,51
9,9,Leicester,34,17,17,15,5,14,47,43,4,50
8,10,West Ham,34,17,17,12,9,13,43,48,-5,45
11,11,Bournemouth,35,17,18,12,7,16,46,61,-15,43
10,12,Everton,34,17,17,11,9,14,45,46,-1,42
14,13,Brighton,34,17,17,11,6,17,38,46,-8,39
12,14,Newcastle,34,17,17,10,8,16,36,45,-9,38
13,15,Crystal Palace,35,18,17,10,8,17,43,52,-9,38
15,16,Southampton,34,17,17,8,11,15,37,55,-18,35
16,17,Burnley,34,17,17,8,7,19,37,66,-29,31
17,18,Cardiff,34,17,17,9,4,21,31,67,-36,31
18,19,Fulham,35,18,17,4,8,23,34,77,-43,20
19,20,Huddersfield,35,17,18,3,6,26,21,65,-44,15
