,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,8,2,77,23,54,86
1,2,Man City,36,18,18,26,4,6,88,28,60,82
2,3,Spurs,37,19,18,26,2,9,73,39,34,80
5,4,Chelsea,37,18,19,21,8,8,65,41,24,71
3,5,Arsenal,37,18,19,20,9,8,73,50,23,69
4,6,Man Utd,36,18,18,19,9,8,67,48,19,66
7,7,Watford,37,19,18,16,8,13,54,55,-1,56
6,8,Wolves,36,18,18,15,9,12,52,46,6,54
9,9,Leicester,36,18,18,16,5,15,52,47,5,53
8,10,West Ham,36,18,18,13,9,14,47,51,-4,48
10,11,Everton,36,18,18,12,9,15,47,49,-2,45
11,12,Bournemouth,37,18,19,12,8,17,50,66,-16,44
14,13,Brighton,37,19,18,12,7,18,43,51,-8,43
12,14,Newcastle,36,18,18,11,8,17,38,47,-9,41
13,15,Crystal Palace,37,19,18,10,8,19,45,56,-11,38
15,16,Southampton,36,18,18,8,12,16,38,58,-20,36
16,17,Burnley,36,18,18,9,7,20,39,68,-29,34
17,18,Cardiff,37,18,19,10,4,23,35,73,-38,34
18,19,Fulham,36,18,18,5,8,23,35,77,-42,23
19,20,Huddersfield,36,18,18,3,6,27,21,66,-45,15
