,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,90,24,66,86
0,2,Liverpool,34,17,17,24,9,1,73,19,54,81
3,3,Arsenal,35,17,18,21,6,8,70,45,25,70
2,4,Spurs,35,18,17,22,2,11,64,41,23,68
5,5,Chelsea,34,17,17,20,7,7,58,36,22,68
4,6,Man Utd,33,17,16,19,8,6,65,45,20,67
6,7,Wolves,34,17,17,15,8,11,43,39,4,66
7,8,Watford,35,18,17,15,7,13,48,47,1,53
9,9,Leicester,35,18,17,14,6,15,44,47,-3,49
8,10,West Ham,35,17,18,13,8,14,46,51,-5,48
10,11,Everton,34,17,17,12,7,15,46,46,0,44
13,12,Crystal Palace,35,18,17,11,6,18,42,48,-6,41
12,13,Newcastle,34,17,17,10,8,16,35,44,-9,41
11,14,Bournemouth,35,17,18,11,6,18,46,62,-16,41
14,15,Brighton,34,17,17,11,6,17,37,50,-13,39
15,16,Southampton,34,17,17,8,10,16,37,55,-18,37
16,17,Burnley,34,17,17,9,7,18,37,61,-24,34
17,18,Cardiff,34,17,17,9,4,21,31,65,-34,31
18,19,Fulham,35,18,17,5,5,25,31,76,-45,20
19,20,Huddersfield,35,17,18,3,6,26,19,61,-42,15
