,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,85,23,62,80
0,2,Liverpool,33,17,16,24,8,1,74,19,55,80
2,3,Spurs,34,17,17,21,2,11,59,37,22,65
3,4,Arsenal,33,16,17,19,7,7,70,43,27,64
4,5,Man Utd,32,17,15,18,8,6,61,41,20,62
5,6,Chelsea,33,16,17,18,8,7,53,34,19,62
7,7,Watford,33,17,16,14,8,11,49,45,4,50
9,8,Leicester,34,17,17,14,5,15,45,48,-3,47
6,9,Wolves,33,16,17,12,9,12,39,40,-1,45
10,10,Everton,34,17,17,12,8,14,47,49,-2,44
11,11,Bournemouth,34,17,17,13,5,16,49,60,-11,44
8,12,West Ham,33,16,17,12,7,14,42,48,-6,43
12,13,Newcastle,34,17,17,11,8,15,35,43,-8,41
14,14,Brighton,34,17,17,10,8,16,35,47,-12,38
17,15,Cardiff,34,17,17,10,5,19,32,61,-29,35
13,16,Crystal Palace,33,17,16,9,6,18,37,45,-8,33
16,17,Burnley,34,17,17,9,6,19,37,62,-25,33
15,18,Southampton,33,17,16,7,11,15,36,55,-19,32
19,19,Huddersfield,34,17,17,5,5,24,21,59,-38,20
18,20,Fulham,34,17,17,4,6,24,30,77,-47,18
