,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,82,22,60,80
0,2,Liverpool,33,17,16,24,8,1,73,19,54,80
3,3,Arsenal,33,16,17,20,6,7,67,41,26,67
4,4,Man Utd,32,17,15,19,7,6,62,42,20,66
2,5,Spurs,32,17,15,21,1,10,58,34,24,64
5,6,Chelsea,32,16,16,19,6,7,57,36,21,64
6,7,Wolves,33,16,17,14,8,11,42,39,3,63
9,8,Leicester,33,17,16,14,5,14,44,45,-1,48
7,9,Watford,33,17,16,13,7,13,45,47,-2,47
8,10,West Ham,32,15,17,13,6,13,43,47,-4,46
10,11,Everton,33,16,17,11,7,15,44,46,-2,41
13,12,Crystal Palace,33,17,16,11,6,16,40,44,-4,41
11,13,Bournemouth,33,16,17,11,6,16,45,59,-14,41
12,14,Newcastle,33,16,17,9,8,16,33,44,-11,38
15,15,Southampton,33,17,16,8,10,15,37,54,-17,37
14,16,Brighton,32,16,16,10,6,16,35,45,-10,36
16,17,Burnley,33,17,16,8,7,18,36,61,-25,31
17,18,Cardiff,33,16,17,9,4,20,31,64,-33,31
18,19,Fulham,33,17,16,4,5,24,30,74,-44,17
19,20,Huddersfield,33,16,17,3,5,25,19,60,-41,14
