,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,28,3,5,94,28,66,87
0,2,Liverpool,36,18,18,25,10,1,75,20,55,85
5,3,Chelsea,36,18,18,22,7,7,61,37,24,73
2,4,Spurs,36,18,18,22,3,11,66,38,28,69
4,5,Man Utd,36,18,18,20,8,8,64,48,16,68
3,6,Arsenal,37,18,19,19,8,10,74,56,18,65
9,7,Leicester,36,18,18,16,5,15,52,48,4,53
6,8,Wolves,36,18,18,13,12,11,48,43,5,51
11,9,Bournemouth,36,18,18,15,6,15,53,62,-9,51
7,10,Watford,36,18,18,14,8,14,52,57,-5,50
14,11,Brighton,37,19,18,14,7,16,47,50,-3,49
10,12,Everton,36,18,18,13,8,15,52,50,2,47
8,13,West Ham,36,18,18,13,6,17,48,59,-11,45
13,14,Crystal Palace,36,18,18,11,8,17,43,48,-5,41
15,15,Southampton,36,18,18,10,10,16,43,57,-14,40
12,16,Newcastle,36,18,18,10,9,17,36,49,-13,39
16,17,Burnley,36,18,18,8,8,20,41,70,-29,32
17,18,Cardiff,36,18,18,9,4,23,33,70,-37,31
18,19,Fulham,36,18,18,5,6,25,37,82,-45,21
19,20,Huddersfield,36,18,18,3,6,27,21,68,-47,15
