,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,3,4,95,27,68,96
0,2,Liverpool,38,19,19,27,9,2,90,28,62,90
3,3,Arsenal,38,19,19,22,8,8,79,50,29,74
4,4,Man Utd,38,19,19,22,8,8,73,50,23,74
2,5,Spurs,38,19,19,22,5,11,67,43,24,71
5,6,Chelsea,38,19,19,18,8,12,63,53,10,62
6,7,Wolves,38,19,19,16,9,13,54,51,3,57
9,8,Leicester,38,19,19,16,7,15,54,48,6,55
7,9,Watford,37,19,18,15,8,14,53,53,0,53
10,10,Everton,38,19,19,14,9,15,57,55,2,51
12,11,Newcastle,38,19,19,13,10,15,39,43,-4,49
11,12,Bournemouth,38,19,19,14,6,18,56,70,-14,48
8,13,West Ham,37,18,19,13,8,16,44,53,-9,47
16,14,Burnley,38,19,19,12,6,20,54,75,-21,42
13,15,Crystal Palace,38,19,19,11,8,19,46,56,-10,41
14,16,Brighton,38,19,19,10,7,21,40,56,-16,37
17,17,Cardiff,38,19,19,11,4,23,36,70,-34,37
15,18,Southampton,38,19,19,8,11,19,44,69,-25,35
18,19,Fulham,38,19,19,6,6,26,37,81,-44,24
19,20,Huddersfield,38,19,19,4,8,26,24,74,-50,20
