,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,8,1,73,19,54,83
1,2,Man City,33,16,17,26,2,5,82,24,58,80
2,3,Spurs,34,17,17,23,1,10,67,36,31,70
3,4,Arsenal,33,16,17,20,6,7,67,41,26,67
4,5,Man Utd,33,17,16,19,8,6,68,45,23,67
5,6,Chelsea,34,17,17,19,7,8,53,34,19,65
6,7,Wolves,34,17,17,14,9,11,42,40,2,64
9,8,Leicester,34,17,17,14,6,14,45,45,0,49
7,9,Watford,33,17,16,13,8,12,50,53,-3,48
10,10,Everton,34,17,17,13,7,14,46,44,2,47
11,11,Bournemouth,34,17,17,13,5,16,48,60,-12,46
8,12,West Ham,34,17,17,12,7,15,45,53,-8,44
12,13,Newcastle,34,17,17,10,9,15,35,44,-9,42
15,14,Southampton,34,17,17,8,12,14,40,54,-14,39
14,15,Brighton,34,17,17,10,7,17,37,53,-16,37
13,16,Crystal Palace,34,17,17,9,7,18,37,48,-11,36
17,17,Cardiff,34,17,17,9,4,21,31,61,-30,31
16,18,Burnley,34,17,17,8,6,20,35,65,-30,30
18,19,Fulham,34,17,17,5,5,24,33,74,-41,20
19,20,Huddersfield,34,17,17,3,6,25,20,61,-41,15
