,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,92,25,67,83
0,2,Liverpool,34,17,17,25,8,1,75,21,54,83
2,3,Spurs,35,18,17,24,2,9,66,33,33,74
3,4,Arsenal,35,17,18,18,7,10,72,53,19,61
5,5,Chelsea,34,17,17,18,7,9,54,38,16,61
4,6,Man Utd,33,17,16,17,9,7,62,45,17,60
7,7,Watford,35,18,17,15,8,12,56,50,6,53
6,8,Wolves,35,17,18,14,10,11,43,40,3,52
8,9,West Ham,35,17,18,14,8,13,47,49,-2,50
9,10,Leicester,35,18,17,14,6,15,45,49,-4,48
11,11,Bournemouth,35,17,18,14,5,16,54,59,-5,47
10,12,Everton,34,17,17,13,7,14,49,46,3,46
14,13,Brighton,35,18,17,11,7,17,35,49,-14,40
13,14,Crystal Palace,35,18,17,11,6,18,43,53,-10,39
12,15,Newcastle,35,17,18,10,9,16,37,47,-10,39
16,16,Burnley,34,17,17,11,6,17,39,60,-21,39
15,17,Southampton,35,18,17,7,10,18,38,63,-25,31
17,18,Cardiff,34,17,17,8,5,21,30,67,-37,29
19,19,Huddersfield,35,17,18,5,5,25,20,62,-42,20
18,20,Fulham,35,18,17,4,5,26,32,80,-48,17
