,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,93,24,69,89
0,2,Liverpool,36,18,18,24,10,2,74,21,53,82
2,3,Spurs,36,18,18,24,2,10,71,38,33,74
4,4,Man Utd,36,18,18,21,8,7,76,50,26,71
3,5,Arsenal,35,17,18,19,7,9,70,47,23,64
5,6,Chelsea,36,18,18,19,7,10,53,38,15,64
7,7,Watford,36,18,18,15,8,13,58,53,5,53
9,8,Leicester,35,18,17,16,5,14,49,46,3,53
6,9,Wolves,36,18,18,14,10,12,49,47,2,52
10,10,Everton,36,18,18,13,9,14,51,52,-1,48
8,11,West Ham,36,18,18,13,8,15,47,56,-9,47
12,12,Newcastle,36,18,18,12,9,15,36,42,-6,45
17,13,Cardiff,36,18,18,12,6,18,32,58,-26,42
11,14,Bournemouth,36,18,18,12,5,19,48,66,-18,41
14,15,Brighton,36,18,18,10,8,18,37,52,-15,38
15,16,Southampton,36,18,18,9,11,16,44,59,-15,38
16,17,Burnley,36,18,18,10,6,20,38,66,-28,36
13,18,Crystal Palace,36,18,18,9,6,21,39,56,-17,33
18,19,Fulham,36,18,18,4,7,25,32,85,-53,19
19,20,Huddersfield,36,18,18,4,6,26,23,64,-41,18
