,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,23,8,1,71,19,52,77
1,2,Man City,31,15,16,24,2,5,81,24,57,74
3,3,Arsenal,32,15,17,19,7,6,67,42,25,64
5,4,Chelsea,32,16,16,19,6,7,54,34,20,63
2,5,Spurs,31,17,14,20,2,9,58,33,25,62
4,6,Man Utd,31,16,15,17,7,7,58,42,16,58
7,7,Watford,32,17,15,14,7,11,45,44,1,49
6,8,Wolves,32,16,16,13,9,10,41,37,4,48
9,9,Leicester,32,16,16,13,5,14,43,45,-2,44
10,10,Everton,32,16,16,12,7,13,45,43,2,43
8,11,West Ham,32,15,17,12,6,14,42,48,-6,42
14,12,Brighton,32,16,16,11,6,15,36,45,-9,39
11,13,Bournemouth,32,16,16,11,5,16,45,59,-14,38
13,14,Crystal Palace,31,15,16,10,6,15,39,43,-4,36
12,15,Newcastle,32,16,16,9,8,15,33,43,-10,35
15,16,Southampton,32,17,15,7,9,16,36,54,-18,30
16,17,Burnley,32,16,16,8,6,18,35,61,-26,30
17,18,Cardiff,32,15,17,8,4,20,28,61,-33,28
18,19,Fulham,32,16,16,5,5,22,32,72,-40,20
19,20,Huddersfield,32,16,16,3,5,24,20,60,-40,14
