,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,27,5,6,88,27,61,86
0,2,Liverpool,38,19,19,25,11,2,76,21,55,86
2,3,Spurs,38,19,19,25,3,10,71,37,34,78
3,4,Arsenal,38,19,19,22,7,9,77,53,24,73
5,5,Chelsea,38,19,19,21,8,9,59,38,21,71
4,6,Man Utd,38,19,19,20,10,8,69,47,22,70
7,7,Watford,37,19,18,15,10,12,52,52,0,55
9,8,Leicester,38,19,19,16,6,16,51,53,-2,54
10,9,Everton,38,19,19,14,8,16,51,50,1,50
6,10,Wolves,38,19,19,13,11,14,45,48,-3,50
8,11,West Ham,37,18,19,14,7,16,45,53,-8,49
14,12,Brighton,38,19,19,12,9,17,41,52,-11,45
13,13,Crystal Palace,38,19,19,12,8,18,47,51,-4,44
12,14,Newcastle,38,19,19,11,10,17,38,50,-12,43
15,15,Southampton,38,19,19,9,14,15,41,55,-14,41
11,16,Bournemouth,38,19,19,11,7,20,50,68,-18,40
16,17,Burnley,38,19,19,10,9,19,43,70,-27,39
17,18,Cardiff,38,19,19,9,5,24,34,68,-34,32
18,19,Fulham,38,19,19,8,6,24,36,77,-41,30
19,20,Huddersfield,38,19,19,3,10,25,24,68,-44,19
