,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,2,6,81,23,58,80
0,2,Liverpool,34,17,17,23,9,2,71,20,51,78
2,3,Spurs,35,18,17,24,1,10,66,35,31,73
5,4,Chelsea,34,17,17,20,7,7,55,33,22,67
3,5,Arsenal,35,17,18,20,7,8,71,49,22,67
4,6,Man Utd,33,17,16,17,8,8,59,44,15,59
7,7,Watford,35,18,17,15,9,11,50,48,2,54
9,8,Leicester,35,18,17,15,6,14,47,45,2,51
8,9,West Ham,35,17,18,14,6,15,44,50,-6,48
6,10,Wolves,34,17,17,12,11,11,41,41,0,47
10,11,Everton,34,17,17,13,7,14,48,43,5,46
13,12,Crystal Palace,35,18,17,11,7,17,44,47,-3,40
11,13,Bournemouth,35,17,18,11,6,18,46,62,-16,39
12,14,Newcastle,34,17,17,10,8,16,35,46,-11,38
14,15,Brighton,34,17,17,10,8,16,36,49,-13,38
15,16,Southampton,34,17,17,7,13,14,35,51,-16,34
16,17,Burnley,34,17,17,9,7,18,39,65,-26,34
17,18,Cardiff,34,17,17,9,4,21,32,62,-30,31
18,19,Fulham,35,18,17,6,5,24,31,74,-43,23
19,20,Huddersfield,35,17,18,3,7,25,21,65,-44,16
