,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,30,2,4,94,25,69,92
0,2,Liverpool,36,18,18,27,8,1,92,22,70,89
3,3,Arsenal,37,18,19,22,8,7,83,49,34,75
2,4,Spurs,37,19,18,22,3,12,67,44,23,69
4,5,Man Utd,36,18,18,19,7,10,66,51,15,66
5,6,Chelsea,37,18,19,19,8,10,57,44,13,66
7,7,Watford,37,19,18,17,9,11,57,49,8,61
6,8,Wolves,36,18,18,12,9,15,39,47,-8,58
10,9,Everton,37,18,19,14,9,14,54,50,4,52
8,10,West Ham,36,18,18,14,7,15,47,53,-6,50
9,11,Leicester,36,18,18,14,5,17,48,49,-1,48
12,12,Newcastle,36,18,18,12,9,15,39,45,-6,48
14,13,Brighton,37,19,18,13,8,16,41,51,-10,47
13,14,Crystal Palace,37,19,18,12,8,17,45,47,-2,46
11,15,Bournemouth,37,18,19,13,5,19,49,67,-18,46
15,16,Southampton,36,18,18,8,13,15,37,56,-19,40
16,17,Burnley,37,19,18,9,7,21,41,68,-27,34
17,18,Cardiff,37,18,19,9,4,24,33,77,-44,31
18,19,Fulham,36,18,18,6,5,25,34,79,-45,23
19,20,Huddersfield,36,18,18,3,6,27,20,70,-50,15
