,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,30,2,5,95,28,67,92
0,2,Liverpool,37,19,18,27,9,1,93,23,70,90
3,3,Arsenal,37,18,19,22,8,7,83,49,34,75
2,4,Spurs,37,19,18,22,3,12,67,44,23,69
4,5,Man Utd,37,19,18,19,8,10,67,52,15,67
5,6,Chelsea,37,18,19,19,8,10,57,44,13,66
7,7,Watford,37,19,18,17,9,11,57,49,8,61
6,8,Wolves,37,18,19,12,10,15,40,48,-8,59
8,9,West Ham,37,18,19,15,7,15,49,54,-5,53
10,10,Everton,37,18,19,14,9,14,54,50,4,52
9,11,Leicester,37,19,18,15,5,17,51,50,1,51
12,12,Newcastle,37,18,19,12,10,15,40,46,-6,49
14,13,Brighton,37,19,18,13,8,16,41,51,-10,47
13,14,Crystal Palace,37,19,18,12,8,17,45,47,-2,46
11,15,Bournemouth,37,18,19,13,5,19,49,67,-18,46
15,16,Southampton,37,19,18,8,13,16,38,58,-20,40
16,17,Burnley,37,19,18,9,7,21,41,68,-27,34
17,18,Cardiff,37,18,19,9,4,24,33,77,-44,31
18,19,Fulham,37,19,18,6,6,25,35,80,-45,24
19,20,Huddersfield,37,18,19,3,7,27,21,71,-50,16
