,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,86,23,63,80
0,2,Liverpool,33,17,16,23,8,2,72,21,51,77
3,3,Arsenal,33,16,17,19,7,7,66,44,22,65
2,4,Spurs,33,17,16,20,3,10,62,40,22,63
5,5,Chelsea,33,16,17,18,8,7,57,35,22,63
4,6,Man Utd,32,17,15,18,7,7,63,43,20,63
6,7,Wolves,33,16,17,12,9,12,40,42,-2,58
7,8,Watford,33,17,16,15,7,11,48,46,2,53
9,9,Leicester,33,17,16,13,6,14,42,44,-2,46
8,10,West Ham,33,16,17,13,6,14,44,52,-8,46
10,11,Everton,33,16,17,12,7,14,48,46,2,44
13,12,Crystal Palace,33,17,16,11,6,16,41,43,-2,41
14,13,Brighton,33,17,16,11,8,14,39,46,-7,41
12,14,Newcastle,33,16,17,10,8,15,32,41,-9,41
11,15,Bournemouth,33,16,17,11,6,16,43,57,-14,41
15,16,Southampton,33,17,16,8,9,16,36,54,-18,36
16,17,Burnley,33,17,16,9,7,17,36,59,-23,34
17,18,Cardiff,33,16,17,8,5,20,31,65,-34,29
18,19,Fulham,33,17,16,4,5,24,29,74,-45,17
19,20,Huddersfield,33,16,17,3,6,24,19,59,-40,15
