,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,27,3,6,90,30,60,84
0,2,Liverpool,36,18,18,24,10,2,76,24,52,82
4,3,Man Utd,37,19,18,21,8,8,78,53,25,73
3,4,Arsenal,37,18,19,21,8,8,75,52,23,72
5,5,Chelsea,37,18,19,19,9,9,65,43,22,67
2,6,Spurs,37,19,18,21,4,12,66,45,21,67
6,7,Wolves,36,18,18,13,10,13,43,46,-3,62
7,8,Watford,37,19,18,17,8,12,53,51,2,60
10,9,Everton,37,18,19,14,8,15,55,53,2,51
8,10,West Ham,36,18,18,14,8,14,50,55,-5,51
14,11,Brighton,37,19,18,13,10,14,48,51,-3,49
12,12,Newcastle,36,18,18,12,9,15,38,44,-6,48
9,13,Leicester,36,18,18,13,7,16,45,49,-4,47
13,14,Crystal Palace,37,19,18,12,7,18,47,51,-4,45
11,15,Bournemouth,37,18,19,12,6,19,48,66,-18,44
16,16,Burnley,37,19,18,11,8,18,43,63,-20,41
15,17,Southampton,36,18,18,9,9,18,40,59,-19,39
17,18,Cardiff,37,18,19,10,6,21,37,69,-32,36
18,19,Fulham,36,18,18,5,5,26,33,79,-46,20
19,20,Huddersfield,37,18,19,3,7,27,20,67,-47,16
