,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,91,26,65,83
0,2,Liverpool,34,17,17,24,7,3,72,21,51,79
2,3,Spurs,35,18,17,23,1,11,69,37,32,70
3,4,Arsenal,35,17,18,21,7,7,72,44,28,70
5,5,Chelsea,34,17,17,20,6,8,56,35,21,66
4,6,Man Utd,33,17,16,18,8,7,63,44,19,62
6,7,Wolves,34,17,17,13,11,10,46,41,5,50
7,8,Watford,34,17,17,14,7,13,48,50,-2,49
9,9,Leicester,34,17,17,14,5,15,43,46,-3,47
10,10,Everton,34,17,17,13,7,14,48,47,1,46
8,11,West Ham,34,17,17,13,6,15,46,52,-6,45
11,12,Bournemouth,35,17,18,13,6,16,49,58,-9,45
13,13,Crystal Palace,35,18,17,12,7,16,42,46,-4,43
14,14,Brighton,34,17,17,11,7,16,40,52,-12,40
12,15,Newcastle,34,17,17,9,9,16,33,45,-12,36
15,16,Southampton,34,17,17,8,10,16,43,62,-19,34
16,17,Burnley,34,17,17,9,6,19,38,66,-28,33
17,18,Cardiff,34,17,17,9,4,21,30,69,-39,31
19,19,Huddersfield,34,17,17,4,5,25,21,62,-41,17
18,20,Fulham,35,18,17,4,5,26,31,78,-47,17
