,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,3,5,91,28,63,90
0,2,Liverpool,36,18,18,26,8,2,77,21,56,86
2,3,Spurs,37,19,18,25,2,10,76,40,36,77
3,4,Arsenal,37,18,19,21,7,9,75,47,28,71
4,5,Man Utd,37,19,18,20,8,9,65,47,18,70
5,6,Chelsea,37,18,19,20,7,10,58,39,19,68
6,7,Wolves,36,18,18,14,9,13,45,44,1,64
7,8,Watford,37,19,18,15,8,14,50,53,-3,54
9,9,Leicester,37,19,18,14,9,14,51,50,1,52
8,10,West Ham,36,18,18,14,8,14,49,52,-3,51
10,11,Everton,37,18,19,14,7,16,51,53,-2,50
11,12,Bournemouth,37,18,19,13,5,19,51,69,-18,46
14,13,Brighton,37,19,18,12,7,18,43,56,-13,43
13,14,Crystal Palace,37,19,18,11,7,19,46,53,-7,42
12,15,Newcastle,36,18,18,9,12,15,36,48,-12,42
15,16,Southampton,36,18,18,9,11,16,40,56,-16,41
16,17,Burnley,37,19,18,9,8,20,40,65,-25,35
17,18,Cardiff,37,18,19,9,7,21,32,67,-35,34
18,19,Fulham,36,18,18,6,6,24,35,77,-42,24
19,20,Huddersfield,37,18,19,5,5,27,24,70,-46,20
