,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,27,2,4,86,23,63,83
0,2,Liverpool,34,17,17,24,8,2,73,21,52,80
2,3,Spurs,34,17,17,22,2,10,67,39,28,68
3,4,Arsenal,34,17,17,20,6,8,71,45,26,67
5,5,Chelsea,34,17,17,19,7,8,54,35,19,65
4,6,Man Utd,33,17,16,18,8,7,60,43,17,64
6,7,Wolves,34,17,17,13,9,12,42,41,1,61
8,8,West Ham,34,17,17,14,7,13,47,48,-1,50
9,9,Leicester,34,17,17,14,6,14,46,45,1,49
7,10,Watford,34,17,17,13,8,13,46,49,-3,48
10,11,Everton,34,17,17,12,7,15,46,48,-2,44
11,12,Bournemouth,34,17,17,12,5,17,46,62,-16,43
14,13,Brighton,34,17,17,12,6,16,41,50,-9,42
12,14,Newcastle,34,17,17,9,10,15,35,47,-12,40
15,15,Southampton,34,17,17,8,10,16,37,54,-17,37
13,16,Crystal Palace,34,17,17,9,7,18,40,48,-8,36
17,17,Cardiff,34,17,17,9,6,19,30,62,-32,33
16,18,Burnley,34,17,17,8,8,18,37,62,-25,32
18,19,Fulham,34,17,17,6,5,23,33,72,-39,23
19,20,Huddersfield,34,17,17,4,5,25,20,63,-43,17
