,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,8,1,76,22,54,83
1,2,Man City,34,16,18,26,3,5,86,24,62,81
4,3,Man Utd,33,17,16,20,7,6,67,42,25,67
2,4,Spurs,35,18,17,21,3,11,64,39,25,66
5,5,Chelsea,34,17,17,20,6,8,58,36,22,66
3,6,Arsenal,35,17,18,19,7,9,70,50,20,64
6,7,Wolves,35,17,18,15,8,12,47,42,5,53
7,8,Watford,35,18,17,15,7,13,53,50,3,52
9,9,Leicester,35,18,17,14,6,15,46,47,-1,48
8,10,West Ham,35,17,18,14,6,15,44,52,-8,48
10,11,Everton,34,17,17,13,7,14,47,44,3,46
14,12,Brighton,35,18,17,13,6,16,44,49,-5,45
11,13,Bournemouth,35,17,18,13,5,17,52,63,-11,44
13,14,Crystal Palace,35,18,17,10,9,16,41,49,-8,39
12,15,Newcastle,34,17,17,9,11,14,36,45,-9,38
15,16,Southampton,34,17,17,9,10,15,42,58,-16,37
16,17,Burnley,34,17,17,8,7,19,36,66,-30,31
17,18,Cardiff,34,17,17,8,5,21,28,65,-37,29
18,19,Fulham,35,18,17,4,5,26,31,80,-49,17
19,20,Huddersfield,35,17,18,3,6,26,20,65,-45,15
