,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,84,21,63,80
0,2,Liverpool,33,17,16,24,8,1,75,22,53,80
5,3,Chelsea,33,16,17,20,6,7,58,35,23,66
4,4,Man Utd,32,17,15,19,7,6,63,42,21,64
2,5,Spurs,33,17,16,20,2,11,59,37,22,62
3,6,Arsenal,33,16,17,18,7,8,65,45,20,61
6,7,Wolves,33,16,17,14,8,11,44,39,5,50
9,8,Leicester,33,17,16,14,5,14,45,45,0,47
7,9,Watford,33,17,16,13,7,13,46,49,-3,46
8,10,West Ham,33,16,17,13,6,14,43,48,-5,45
10,11,Everton,33,16,17,12,7,14,45,43,2,43
14,12,Brighton,33,17,16,12,6,15,40,46,-6,42
11,13,Bournemouth,33,16,17,12,5,16,48,59,-11,41
12,14,Newcastle,33,16,17,9,10,14,35,44,-9,37
13,15,Crystal Palace,33,17,16,9,9,15,40,45,-5,36
15,16,Southampton,33,17,16,8,10,15,39,56,-17,34
16,17,Burnley,33,17,16,8,6,19,35,65,-30,30
17,18,Cardiff,33,16,17,8,4,21,27,64,-37,28
18,19,Fulham,33,17,16,4,5,24,30,76,-46,17
19,20,Huddersfield,33,16,17,3,6,24,20,60,-40,15
