,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,77,19,58,82
1,2,Man City,32,15,17,25,3,4,85,24,61,78
2,3,Spurs,32,17,15,20,2,10,59,35,24,62
3,4,Arsenal,32,15,17,18,7,7,64,42,22,61
4,5,Man Utd,32,17,15,18,7,7,62,44,18,61
5,6,Chelsea,32,16,16,18,6,8,53,37,16,60
6,7,Wolves,33,16,17,15,8,10,44,37,7,53
7,8,Watford,33,17,16,13,8,12,46,48,-2,47
9,9,Leicester,33,17,16,13,6,14,42,44,-2,45
8,10,West Ham,32,15,17,13,6,13,43,46,-3,45
11,11,Bournemouth,33,16,17,12,5,16,46,58,-12,41
10,12,Everton,32,16,16,11,7,14,43,44,-1,40
12,13,Newcastle,33,16,17,10,9,14,33,41,-8,39
13,14,Crystal Palace,33,17,16,10,7,16,41,45,-4,37
14,15,Brighton,32,16,16,10,7,15,33,43,-10,37
17,16,Cardiff,33,16,17,9,6,18,33,61,-28,33
15,17,Southampton,33,17,16,7,10,16,35,57,-22,31
16,18,Burnley,33,17,16,8,6,19,35,63,-28,30
18,19,Fulham,33,17,16,4,5,24,30,75,-45,17
19,20,Huddersfield,33,16,17,3,6,24,20,61,-41,15
