,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,71,21,50,79
1,2,Man City,32,15,17,25,3,4,82,22,60,78
2,3,Spurs,34,17,17,23,1,10,65,34,31,70
3,4,Arsenal,33,16,17,20,6,7,72,42,30,67
5,5,Chelsea,33,16,17,19,7,7,56,37,19,65
4,6,Man Utd,32,17,15,18,7,7,62,41,21,63
6,7,Wolves,33,16,17,14,8,11,41,38,3,63
7,8,Watford,33,17,16,14,7,12,47,48,-1,50
9,9,Leicester,34,17,17,13,7,14,46,46,0,47
8,10,West Ham,33,16,17,12,7,14,45,51,-6,44
11,11,Bournemouth,34,17,17,12,5,17,49,64,-15,43
10,12,Everton,33,16,17,11,8,14,48,49,-1,42
12,13,Newcastle,34,17,17,9,10,15,33,47,-14,40
16,14,Burnley,34,17,17,11,6,17,43,63,-20,39
13,15,Crystal Palace,33,17,16,9,8,16,38,46,-8,37
14,16,Brighton,34,17,17,10,7,17,38,52,-14,37
15,17,Southampton,33,17,16,8,9,16,36,53,-17,36
17,18,Cardiff,34,17,17,8,4,22,32,68,-36,28
19,19,Huddersfield,34,17,17,4,7,23,22,59,-37,19
18,20,Fulham,33,17,16,4,6,23,30,75,-45,18
