,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,25,2,5,86,24,62,77
0,2,Liverpool,33,17,16,23,7,3,72,22,50,76
2,3,Spurs,34,17,17,24,1,9,66,36,30,73
3,4,Arsenal,33,16,17,19,7,7,68,43,25,64
4,5,Man Utd,32,17,15,18,7,7,62,44,18,61
5,6,Chelsea,33,16,17,18,7,8,53,36,17,61
6,7,Wolves,33,16,17,14,8,11,45,38,7,50
7,8,Watford,33,17,16,14,7,12,48,50,-2,49
8,9,West Ham,33,16,17,13,7,13,43,47,-4,46
9,10,Leicester,34,17,17,13,6,15,46,49,-3,45
10,11,Everton,33,16,17,11,9,13,44,43,1,42
11,12,Bournemouth,33,16,17,12,5,16,46,59,-13,41
13,13,Crystal Palace,33,17,16,11,6,16,42,45,-3,39
14,14,Brighton,33,17,16,10,6,17,37,47,-10,36
12,15,Newcastle,34,17,17,9,9,16,33,48,-15,36
15,16,Southampton,33,17,16,8,9,16,37,56,-19,33
16,17,Burnley,33,17,16,9,6,18,36,60,-24,33
17,18,Cardiff,33,16,17,9,5,19,28,62,-34,32
18,19,Fulham,33,17,16,5,5,23,33,75,-42,20
19,20,Huddersfield,34,17,17,4,5,25,22,63,-41,17
