,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,4,5,95,30,65,91
0,2,Liverpool,37,19,18,27,7,3,82,27,55,88
3,3,Arsenal,37,18,19,21,8,8,72,49,23,72
2,4,Spurs,37,19,18,22,4,11,62,38,24,70
4,5,Man Utd,37,19,18,19,9,9,67,52,15,68
7,6,Watford,37,19,18,19,7,11,57,46,11,65
5,7,Chelsea,37,18,19,19,6,12,60,46,14,64
6,8,Wolves,37,18,19,13,12,12,46,45,1,64
8,9,West Ham,37,18,19,15,9,13,53,50,3,55
10,10,Everton,37,18,19,14,9,14,52,49,3,52
9,11,Leicester,37,19,18,14,7,16,49,50,-1,50
14,12,Brighton,38,19,19,12,10,16,43,52,-9,46
16,13,Burnley,37,19,18,12,8,17,51,66,-15,44
12,14,Newcastle,37,18,19,10,11,16,34,49,-15,44
11,15,Bournemouth,37,18,19,12,6,19,50,66,-16,44
15,16,Southampton,37,19,18,9,12,16,41,58,-17,42
13,17,Crystal Palace,37,19,18,10,9,18,45,50,-5,41
17,18,Cardiff,37,18,19,8,5,24,33,75,-42,29
18,19,Fulham,37,19,18,5,6,26,33,80,-47,21
19,20,Huddersfield,37,18,19,3,7,27,22,69,-47,16
