,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,27,5,4,89,23,66,86
0,2,Liverpool,36,18,18,26,8,2,78,20,58,86
2,3,Spurs,37,19,18,25,1,11,71,37,34,76
3,4,Arsenal,37,18,19,22,9,6,74,43,31,75
5,5,Chelsea,37,18,19,21,7,9,62,40,22,70
4,6,Man Utd,36,18,18,19,7,10,68,54,14,64
6,7,Wolves,36,18,18,16,9,11,48,41,7,57
7,8,Watford,37,19,18,14,10,13,48,53,-5,52
10,9,Everton,36,18,18,12,10,14,51,49,2,46
8,10,West Ham,36,18,18,13,7,16,47,58,-11,46
9,11,Leicester,36,18,18,13,6,17,43,49,-6,45
14,12,Brighton,37,19,18,12,9,16,38,51,-13,45
11,13,Bournemouth,37,18,19,12,7,18,49,64,-15,43
13,14,Crystal Palace,37,19,18,11,9,17,44,51,-7,42
12,15,Newcastle,36,18,18,10,8,18,34,46,-12,38
16,16,Burnley,36,18,18,10,8,18,42,66,-24,38
15,17,Southampton,36,18,18,8,13,15,39,55,-16,37
17,18,Cardiff,37,18,19,9,5,23,29,67,-38,32
19,19,Huddersfield,36,18,18,4,7,25,22,63,-41,19
18,20,Fulham,36,18,18,4,7,25,33,79,-46,19
