,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,94,26,68,89
0,2,Liverpool,36,18,18,26,8,2,81,23,58,86
3,3,Arsenal,37,18,19,22,6,9,75,48,27,72
2,4,Spurs,36,18,18,22,3,11,68,42,26,69
4,5,Man Utd,36,18,18,20,8,8,69,48,21,68
5,6,Chelsea,36,18,18,19,8,9,57,42,15,65
6,7,Wolves,36,18,18,17,9,10,50,43,7,60
9,8,Leicester,36,18,18,15,6,15,52,49,3,51
10,9,Everton,36,18,18,13,9,14,49,48,1,48
7,10,Watford,36,18,18,13,9,14,54,59,-5,48
8,11,West Ham,36,18,18,13,8,15,49,55,-6,47
13,12,Crystal Palace,36,18,18,12,7,17,42,50,-8,43
11,13,Bournemouth,36,18,18,12,6,18,45,61,-16,42
15,14,Southampton,36,18,18,9,13,14,43,57,-14,40
12,15,Newcastle,36,18,18,10,9,17,34,45,-11,39
14,16,Brighton,37,19,18,11,6,20,38,58,-20,39
16,17,Burnley,36,18,18,9,7,20,39,65,-26,34
17,18,Cardiff,36,18,18,10,4,22,33,65,-32,34
18,19,Fulham,36,18,18,6,5,25,33,77,-44,23
19,20,Huddersfield,36,18,18,3,7,26,23,67,-44,16
