,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,30,2,5,100,27,73,92
0,2,Liverpool,37,19,18,27,8,2,82,23,59,89
3,3,Arsenal,37,18,19,22,6,9,75,48,27,72
2,4,Spurs,37,19,18,22,4,11,70,44,26,70
4,5,Man Utd,37,19,18,20,8,9,70,50,20,68
5,6,Chelsea,37,18,19,20,8,9,59,42,17,68
6,7,Wolves,36,18,18,17,9,10,50,43,7,60
10,8,Everton,37,18,19,14,9,14,51,48,3,51
9,9,Leicester,37,19,18,15,6,16,53,55,-2,51
7,10,Watford,37,19,18,13,9,15,54,61,-7,48
8,11,West Ham,36,18,18,13,8,15,49,55,-6,47
13,12,Crystal Palace,37,19,18,13,7,17,45,51,-6,46
11,13,Bournemouth,37,18,19,12,7,18,47,63,-16,43
15,14,Southampton,36,18,18,9,13,14,43,57,-14,40
12,15,Newcastle,37,18,19,10,9,18,34,46,-12,39
14,16,Brighton,37,19,18,11,6,20,38,58,-20,39
16,17,Burnley,37,19,18,9,7,21,39,67,-28,34
17,18,Cardiff,37,18,19,10,4,23,34,68,-34,34
18,19,Fulham,36,18,18,6,5,25,33,77,-44,23
19,20,Huddersfield,37,18,19,4,7,26,25,68,-43,19
