,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,28,7,1,85,20,65,91
1,2,Man City,36,18,18,29,2,5,95,28,67,89
6,3,Wolves,36,18,18,15,11,10,51,40,11,69
2,4,Spurs,36,18,18,22,1,13,66,46,20,67
4,5,Man Utd,36,18,18,18,10,8,64,48,16,66
3,6,Arsenal,35,17,18,18,8,9,65,48,17,63
5,7,Chelsea,36,18,18,18,8,10,54,42,12,63
10,8,Everton,36,18,18,15,8,13,56,47,9,54
7,9,Watford,36,18,18,14,11,11,49,48,1,54
11,10,Bournemouth,36,18,18,14,6,16,52,62,-10,50
9,11,Leicester,35,18,17,14,6,15,50,48,2,49
12,12,Newcastle,36,18,18,12,9,15,42,42,0,48
8,13,West Ham,36,18,18,13,7,16,47,55,-8,47
14,14,Brighton,36,18,18,13,7,16,43,50,-7,46
13,15,Crystal Palace,36,18,18,11,8,17,45,53,-8,43
16,16,Burnley,36,18,18,10,6,20,40,69,-29,36
15,17,Southampton,36,18,18,7,10,19,36,64,-28,34
17,18,Cardiff,36,18,18,8,6,22,33,69,-36,30
18,19,Fulham,36,18,18,5,7,24,38,82,-44,22
19,20,Huddersfield,36,18,18,3,6,27,20,70,-50,15
