,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,8,1,77,21,56,83
1,2,Man City,34,16,18,25,5,4,84,25,59,80
2,3,Spurs,35,18,17,20,5,10,62,39,23,65
4,4,Man Utd,33,17,16,19,8,6,63,43,20,65
3,5,Arsenal,35,17,18,19,7,9,74,48,26,64
5,6,Chelsea,34,17,17,19,7,8,54,36,18,64
6,7,Wolves,34,17,17,15,9,10,45,39,6,54
7,8,Watford,35,18,17,15,7,13,51,48,3,52
9,9,Leicester,34,17,17,12,7,15,45,49,-4,43
8,10,West Ham,34,17,17,12,7,15,43,50,-7,43
10,11,Everton,34,17,17,11,9,14,47,48,-1,42
11,12,Bournemouth,35,17,18,11,8,16,48,62,-14,41
12,13,Newcastle,34,17,17,10,10,14,36,44,-8,40
14,14,Brighton,34,17,17,10,9,15,38,46,-8,39
13,15,Crystal Palace,35,18,17,9,8,18,40,53,-13,35
15,16,Southampton,34,17,17,8,10,16,36,55,-19,34
16,17,Burnley,34,17,17,9,6,19,41,67,-26,33
17,18,Cardiff,34,17,17,9,6,19,31,63,-32,33
19,19,Huddersfield,35,17,18,6,5,24,28,65,-37,23
18,20,Fulham,35,18,17,5,7,23,34,76,-42,22
