,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,3,4,80,22,58,75
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
4,4,Man Utd,31,16,15,18,7,6,60,41,19,61
5,5,Chelsea,32,16,16,18,7,7,52,34,18,61
3,6,Arsenal,31,15,16,18,6,7,65,42,23,60
6,7,Wolves,32,16,16,14,8,10,43,38,5,50
7,8,Watford,32,17,15,12,7,13,43,47,-4,43
8,9,West Ham,32,15,17,12,7,13,42,47,-5,43
9,10,Leicester,32,16,16,12,6,14,41,44,-3,42
10,11,Everton,32,16,16,11,8,13,44,43,1,41
11,12,Bournemouth,32,16,16,11,6,15,44,57,-13,39
14,13,Brighton,32,16,16,10,7,15,37,45,-8,37
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
15,15,Southampton,32,17,15,8,10,14,36,51,-15,34
13,16,Crystal Palace,31,15,16,9,6,16,37,44,-7,33
16,17,Burnley,32,16,16,8,6,18,35,61,-26,30
17,18,Cardiff,32,15,17,8,5,19,27,60,-33,29
18,19,Fulham,32,16,16,4,6,22,30,71,-41,18
19,20,Huddersfield,32,16,16,4,5,23,21,58,-37,17
