,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,96,25,71,89
0,2,Liverpool,36,18,18,26,9,1,81,23,58,87
4,3,Man Utd,36,18,18,21,8,7,65,44,21,73
2,4,Spurs,37,19,18,23,3,11,70,42,28,72
3,5,Arsenal,37,18,19,21,7,9,78,54,24,71
6,6,Wolves,36,18,18,15,11,10,49,43,6,69
5,7,Chelsea,36,18,18,19,7,10,57,42,15,65
9,8,Leicester,36,18,18,17,5,14,52,48,4,57
7,9,Watford,36,18,18,14,10,12,51,51,0,53
10,10,Everton,36,18,18,13,8,15,50,49,1,48
11,11,Bournemouth,37,18,19,13,7,17,54,66,-12,48
8,12,West Ham,36,18,18,13,7,16,48,55,-7,47
14,13,Brighton,37,19,18,12,8,17,43,53,-10,44
12,14,Newcastle,36,18,18,10,10,16,38,50,-12,43
13,15,Crystal Palace,36,18,18,10,7,19,41,52,-11,39
15,16,Southampton,36,18,18,7,11,18,39,61,-22,35
16,17,Burnley,36,18,18,8,8,20,38,66,-28,32
17,18,Cardiff,36,18,18,9,5,22,30,72,-42,32
18,19,Fulham,36,18,18,6,7,23,39,80,-41,25
19,20,Huddersfield,36,18,18,3,6,27,19,62,-43,15
