,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,76,21,55,82
1,2,Man City,32,15,17,26,2,4,81,21,60,80
6,3,Wolves,33,16,17,15,8,10,47,36,11,66
3,4,Arsenal,32,15,17,19,6,7,67,44,23,64
4,5,Man Utd,32,17,15,18,7,7,60,42,18,63
2,6,Spurs,32,17,15,20,1,11,59,37,22,61
5,7,Chelsea,32,16,16,18,6,8,53,36,17,61
9,8,Leicester,33,17,16,13,6,14,45,45,0,46
8,9,West Ham,32,15,17,13,6,13,43,46,-3,46
7,10,Watford,33,17,16,12,8,13,44,49,-5,45
11,11,Bournemouth,33,16,17,12,5,16,47,59,-12,43
10,12,Everton,32,16,16,11,7,14,43,44,-1,41
13,13,Crystal Palace,33,17,16,11,6,16,41,43,-2,41
14,14,Brighton,32,16,16,11,6,15,37,45,-8,39
15,15,Southampton,33,17,16,9,9,15,40,55,-15,39
12,16,Newcastle,33,16,17,9,8,16,33,47,-14,38
16,17,Burnley,33,17,16,8,6,19,35,67,-32,30
17,18,Cardiff,33,16,17,8,4,21,30,64,-34,28
19,19,Huddersfield,33,16,17,4,6,23,21,59,-38,18
18,20,Fulham,33,17,16,4,6,23,29,71,-42,18
