,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,2,5,99,26,73,95
0,2,Liverpool,38,19,19,26,10,2,79,21,58,88
2,3,Spurs,38,19,19,24,3,11,73,42,31,75
4,4,Man Utd,38,19,19,22,8,8,81,52,29,74
3,5,Arsenal,38,19,19,20,7,11,72,53,19,67
5,6,Chelsea,38,19,19,20,7,11,54,41,13,67
9,7,Leicester,38,19,19,18,5,15,55,48,7,59
7,8,Watford,37,19,18,15,8,14,58,54,4,53
6,9,Wolves,38,19,19,14,11,13,50,50,0,53
10,10,Everton,38,19,19,14,10,14,55,53,2,52
8,11,West Ham,37,18,19,13,8,16,48,59,-11,47
12,12,Newcastle,38,19,19,12,9,17,37,49,-12,45
11,13,Bournemouth,38,19,19,13,5,20,51,68,-17,44
15,14,Southampton,38,19,19,10,12,16,49,62,-13,42
17,15,Cardiff,38,19,19,12,6,20,34,66,-32,42
13,16,Crystal Palace,38,19,19,11,6,21,44,58,-14,39
16,17,Burnley,38,19,19,11,6,21,40,69,-29,39
14,18,Brighton,38,19,19,10,8,20,40,58,-18,38
18,19,Fulham,38,19,19,5,8,25,37,87,-50,23
19,20,Huddersfield,38,19,19,5,7,26,27,67,-40,22
